Region,School,Snumber,BEL12,MAT12,informatics12,IT12,Code,ClassName,TypeClass,Profil,FormulaRaw,CodeProfession,StudyForm,FirstLang,SecondLang,Formula_modified,YourScore,MinLY,MaxLY
ИЗГРЕВ,"СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ по ЕЛЕКТРОНИКА ""Джон Атанасов""",2205407,4.72,0,0,0,2372,"Промишлена електроника - АЕ, НЕ",професионална,Промишлена електроника,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ФА),5230301,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Math + 1 * Physics),276,412.75,449.5
ИЗГРЕВ,"СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ по ЕЛЕКТРОНИКА ""Джон Атанасов""",2205407,4.72,0,0,0,4140,"Програмиране на роботи - АЕ, НЕ",професионална,Програмиране на роботи,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * ФА),4810501,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Math + 1 * Physics),276,437,464
ИЗГРЕВ,"Софийска професионална гимназия ""Княгиня Евдокия""",2205408,3.49,0,0,0,2837,Съдебна администрация - АЕ,професионална,Съдебна администрация,(3 * БЕЛ + 1 * МАТ) + (1 * ИЦ + 1 * ЧЕз),3460401,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * History + 1 * English),338,313.25,364.25
ИЗГРЕВ,"Софийска професионална гимназия ""Княгиня Евдокия""",2205408,3.49,0,0,0,2840,Икономическо информационно осигуряване - АЕ,професионална,Икономическо информационно осигуряване,(2 * БЕЛ + 2 * МАТ) + (1 * КМИТ + 1 * ЧЕз),4820201,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * IT + 1 * English),296,238.5,360.5
ИЗГРЕВ,"Софийска професионална гимназия ""Княгиня Евдокия""",2205408,3.49,0,0,0,2842,Извършване на термални процедури - АЕ,професионална,Извършване на термални процедури в балнеологични и други възстановителни центрове,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ЧЕз),7260101,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Biology + 1 * English),327,245.75,372.5
ИЗГРЕВ,"Софийска професионална гимназия ""Княгиня Евдокия""",2205408,3.49,0,0,0,2843,Фризьорство,професионална,Фризьорство,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ИИ),8150101,дневна,Английски език,без инт. и без разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Biology + 1 * Art),338,284,356.75
ИЗГРЕВ,"Софийска професионална гимназия ""Княгиня Евдокия""",2205408,3.49,0,0,0,2845,Козметика,професионална,Козметика,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ИИ),8150201,дневна,Английски език,без инт. и без разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Biology + 1 * Art),338,0,0
ИЗГРЕВ,"Софийска професионална гимназия ""Княгиня Евдокия""",2205408,3.49,0,0,0,3381,Промишлен дизайн - АЕ,професионална,Промишлен дизайн,(2 * БЕЛ + 2 * МАТ) + (1 * ИИ + 1 * КМИТ),2140110,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Art + 1 * IT),307,280,310.5
ИЗГРЕВ,"Софийска професионална гимназия ""Княгиня Евдокия""",2205408,3.49,0,0,0,3382,Индустриални отношения - АЕ,професионална,Индустриални отношения,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ЧЕз),3470101,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Geo + 1 * English),338,255.25,323.25
ИЗГРЕВ,"Софийска професионална гимназия ""Княгиня Евдокия""",2205408,3.49,0,0,0,4009,Фотография - АЕ,професионална,Фотография,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),2130201,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Art + 1 * IT),338,316,390.25
ИЗГРЕВ,"Софийска професионална гимназия ""Княгиня Евдокия""",2205408,3.49,0,0,0,4290,"Театрален, кино и телевизионен декор - АЕ",професионална,"Театрален, кино и телевизионен декор",(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),2140101,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Art + 1 * IT),338,321,352.5
ИЗГРЕВ,"Софийска професионална гимназия ""Княгиня Евдокия""",2205408,3.49,0,0,0,4292,"Художествено осветление за театър, кино и телевизия - АЕ",професионална,"Художествено осветление за театър, кино и телевизия",(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),2140102,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Art + 1 * IT),338,293.25,395
ИЛИНДЕН,"3. СУ ""Марин Дринов""",2206003,4.05,0,0,0,2914,Графичен дизайн - АЕ,професионална,Графичен дизайн,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),2130701,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Art + 1 * IT),338,344.75,374.5
ИЛИНДЕН,"3. СУ ""Марин Дринов""",2206003,4.05,0,0,0,4019,Фотография,професионална,Фотография,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),2130201,дневна,Руски език,без инт. и без разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Art + 1 * IT),338,322.75,380.25
ИЛИНДЕН,"113 СУ ""САВА ФИЛАРЕТОВ""",2206113,2,0,0,0,1648,Продавач-консултант /РЕ/,професионална,Продавач - консултант,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ТП),3410201,дневна,Руски език,без инт. и без разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Geo + 1 * Technology),268,30,139
ИЛИНДЕН,"113 СУ ""САВА ФИЛАРЕТОВ""",2206113,2,0,0,0,1676,Продавач-консултант /АЕ/,професионална,Продавач - консултант,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * ТП),3410201,дневна,Английски език,без инт. и без разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Geo + 1 * Technology),268,72,152
ТРИАДИЦА,"Втора английска езикова гимназия ""Томас Джеферсън""",2206302,5.34,5.28,0,5.91,2018,"Чужди езици - АЕ интензивно, НЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,452.5,487
ТРИАДИЦА,"Втора английска езикова гимназия ""Томас Джеферсън""",2206302,5.34,5.28,0,5.91,2025,"Чужди езици АЕ интензивно, ИЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,448,478
ТРИАДИЦА,"Втора английска езикова гимназия ""Томас Джеферсън""",2206302,5.34,5.28,0,5.91,2034,"Чужди езици - АЕ интензивно, РЕ",профилирана,Чужди езици,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),80071,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,445,452.5
ИЛИНДЕН,"Професионална гимназия по транспорт и енергетика ""Хенри Форд""",2206409,3.71,0,0,0,1911,Промишлена електроника,професионална,Промишлена електроника,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * КМИТ),5230301,дневна,Английски език,без инт. и без разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Physics + 1 * IT),307,132,318
ИЛИНДЕН,"Професионална гимназия по транспорт и енергетика ""Хенри Форд""",2206409,3.71,0,0,0,2343,Електрообзавеждане на ел. превозни средства за гр. транспорт (дуална),професионална,Електрообзавеждане на електрически превозни средства за градски транспорт,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * КМИТ),5220107,дуална,Английски език,без инт. и без разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Physics + 1 * IT),307,30,274.5
ИЛИНДЕН,"Професионална гимназия по транспорт и енергетика ""Хенри Форд""",2206409,3.71,0,0,0,2349,"Подемно - транспортна техника, монтирана на пътни транспортни средства",професионална,"Подемно - транспортна техника, монтирана на пътни транспортни средства",(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * КМИТ),5250501,дневна,Английски език,без инт. и без разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Physics + 1 * IT),307,100,228.5
ИЛИНДЕН,"Професионална гимназия по транспорт и енергетика ""Хенри Форд""",2206409,3.71,0,0,0,2352,Топлоенергетика (дуална) - АЕ,професионална,Топлоенергетика,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * КМИТ),5220301,дуална,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Physics + 1 * IT),307,110,232
ИЛИНДЕН,"Професионална гимназия по транспорт и енергетика ""Хенри Форд""",2206409,3.71,0,0,0,2357,Възобновяеми енергийни източници (дуална) - АЕ,професионална,Възобновяеми енергийни източници,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * КМИТ),5220308,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Physics + 1 * IT),307,181,285
ИЛИНДЕН,"Професионална гимназия по транспорт и енергетика ""Хенри Форд""",2206409,3.71,0,0,0,2362,"Топлотехника - отоплителна, климатична, вентилационна и хладилна (дуална) - АЕ",професионална,"Топлотехника - топлинна, климатична, вентилационна и хладилна",(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * КМИТ),5220309,дуална,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Physics + 1 * IT),307,137,345
ИЛИНДЕН,"Професионална гимназия по транспорт и енергетика ""Хенри Форд""",2206409,3.71,0,0,0,2364,Автотранспортна техника - АЕ,професионална,Автотранспортна техника,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * КМИТ),5250101,дневна,Английски език,без инт. и без разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Physics + 1 * IT),307,187,337.5
ИЛИНДЕН,"Професионална гимназия по транспорт и енергетика ""Хенри Форд""",2206409,3.71,0,0,0,2367,Автомобилна мехатроника (дуална) - АЕ,професионална,Автомобилна мехатроника,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * КМИТ),5250103,дуална,Английски език,без инт. и без разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Physics + 1 * IT),307,270,368
ИЛИНДЕН,"Професионална гимназия по транспорт и енергетика ""Хенри Форд""",2206409,3.71,0,0,0,2376,Автотранспортна техника (дуална) - АЕ,професионална,Автотранспортна техника,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * КМИТ),5250101,дуална,Английски език,без инт. и без разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Physics + 1 * IT),307,239,311
ИЛИНДЕН,"Професионална гимназия по транспорт и енергетика ""Хенри Форд""",2206409,3.71,0,0,0,2378,Електрически превозни средства - АЕ,професионална,Електрически превозни средства,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * КМИТ),5250104,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Physics + 1 * IT),307,196,310
ИЛИНДЕН,"Професионална гимназия по транспорт и енергетика ""Хенри Форд""",2206409,3.71,0,0,0,2380,Ремонт на летателни апарати - АЕ,професионална,Ремонт на летателни апарати,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * КМИТ),5250905,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Physics + 1 * IT),307,234,333.5
ИЛИНДЕН,"Професионална гимназия по транспорт и енергетика ""Хенри Форд""",2206409,3.71,0,0,0,2383,Експлоатация на автомобилния транспорт,професионална,Експлоатация на автомобилния транспорт,(2 * БЕЛ + 2 * МАТ) + (1 * ФА + 1 * КМИТ),8400701,дневна,Английски език,без инт. и без разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Physics + 1 * IT),307,127,245.5
ИЛИНДЕН,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ВИСОКИ ТЕХНОЛОГИИ ""А. С. ПОПОВ""",2206410,4.12,0,0,0,2752,Компютърни мрежи - АЕ  - разширено; втори ЧЕ - Испански език,професионална,Компютърни мрежи,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * КМИТ),5230502,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Math + 1 * IT),265,249,412.75
ИЛИНДЕН,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ВИСОКИ ТЕХНОЛОГИИ ""А. С. ПОПОВ""",2206410,4.12,0,0,0,2756,Телекомуникационни системи - АЕ - разширено; втори ЧЕ - Руски език,професионална,Телекомуникационни системи,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * КМИТ),5230102,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Math + 1 * IT),265,234,288.5
ИЛИНДЕН,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ВИСОКИ ТЕХНОЛОГИИ ""А. С. ПОПОВ""",2206410,4.12,0,0,0,2760,Приложно програмиране - АЕ интензивно; втори ЧЕ - Немски език,професионална,Приложно програмиране,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * КМИТ),4810301,дневна,Английски език,интензивно,(1 * BELNVO + 3 * MATNVO) + (1 * Math + 1 * IT),265,266,378.25
ИЛИНДЕН,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ВИСОКИ ТЕХНОЛОГИИ ""А. С. ПОПОВ""",2206410,4.12,0,0,0,2769,Системно програмиране - АЕ интензивно; - втори ЧЕ - Немски език,професионална,Системно програмиране,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * КМИТ),4810201,дневна,Английски език,интензивно,(1 * BELNVO + 3 * MATNVO) + (1 * Math + 1 * IT),265,281.75,414
ИЛИНДЕН,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ВИСОКИ ТЕХНОЛОГИИ ""А. С. ПОПОВ""",2206410,4.12,0,0,0,4500,Програмиране на изкуствен интелект - АЕ интензивно; втори ЧЕ - Китайски език,професионална,Програмиране на изкуствен интелект,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * КМИТ),4810401,дневна,Английски език,интензивно,(1 * BELNVO + 3 * MATNVO) + (1 * Math + 1 * IT),265,275.75,342
ИЛИНДЕН,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ВИСОКИ ТЕХНОЛОГИИ ""А. С. ПОПОВ""",2206410,4.12,0,0,0,5005,Микропроцесорна техника АЕ - разширено; втори ЧЕ - Испански език,професионална,Микропроцесорна техника,(1 * БЕЛ + 3 * МАТ) + (1 * М + 1 * КМИТ),5230302,дневна,Английски език,разширено,(1 * BELNVO + 3 * MATNVO) + (1 * Math + 1 * IT),265,,
ИЛИНДЕН,"Професионална гимназия по хранително-вкусови технологии ""Проф. д-р Георги Павлов""",2206411,3.18,0,0,0,448,Производство на захар и захарни изделия - АЕ,професионална,Производство на захар и захарни изделия,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ХООС),5410107,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Biology + 1 * Chemistry),338,177.25,266
ИЛИНДЕН,"Професионална гимназия по хранително-вкусови технологии ""Проф. д-р Георги Павлов""",2206411,3.18,0,0,0,452,Производство и преработка на мляко и млечни продукти - АЕ,професионална,Производство и преработка на мляко и млечни продукти,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ХООС),5410103,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Biology + 1 * Chemistry),338,163,262.25
ИЛИНДЕН,"Професионална гимназия по хранително-вкусови технологии ""Проф. д-р Георги Павлов""",2206411,3.18,0,0,0,3671,"Производство на месо, месни продукти и риба - оператор",професионална,"Производство на месо, месни продукти и риба",(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ХООС),5410203,дневна,Английски език,без инт. и без разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Biology + 1 * Chemistry),338,142.5,204.25
ИСКЪР,"68. Средно училище ""Академик Никола Обрешков""",2207068,4.18,0,0,4.23,2629,Софтуерни и хардуерни науки - АЕ разширено,профилирана,Софтуерни и хардуерни науки,(2 * БЕЛ + 2 * МАТ) + (1 * КМИТ + 1 * ЧЕз),80111,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * IT + 1 * English),296,213,285
ИСКЪР,"68. Средно училище ""Академик Никола Обрешков""",2207068,4.18,0,0,4.23,3634,Природни науки - АЕ разширено,профилирана,Природни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),80131,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Biology + 1 * Chemistry),307,141,422
ИСКЪР,"68. Средно училище ""Академик Никола Обрешков""",2207068,4.18,0,0,4.23,4454,Софтуерни и хардуерни науки - АЕ интензивно,профилирана,Софтуерни и хардуерни науки,(2 * БЕЛ + 2 * МАТ) + (1 * КМИТ + 1 * ЧЕз),80111,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * IT + 1 * English),296,182,275.5
ИСКЪР,"69 Средно училище ""Димитър Маринов""",2207069,3.68,0,0,0,887,"Икономическо развитие - АЕ, НЕ",профилирана,Икономическо развитие,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ГИ),80101,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Math + 1 * Geo),307,107,275.5
ИСКЪР,"108 Средно училище ""Никола Беловеждов""",2207108,3.93,0,0,0,1852,"Предприемачески  - АЕ разширено, РЕ",профилирана,Предприемачески,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * КМИТ),80171,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Geo + 1 * IT),338,292,397.5
ИСКЪР,"108 Средно училище ""Никола Беловеждов""",2207108,3.93,0,0,0,5067,"Сътрудник в малък и среден бизнес - АЕ разширено, НЕ",професионална,Малък и среден бизнес,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * КМИТ),3450501,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Geo + 1 * IT),338,,
ИСКЪР,ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ,2207412,3.21,0,0,0,1656,"Митническа и данъчна администрация - АЕ, ИЕ",професионална,Митническа и данъчна администрация,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * КМИТ),3440201,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * IT),327,191.5,290
ИСКЪР,ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ,2207412,3.21,0,0,0,1665,"Спедиция транспортна и складова логистика - АЕ, НЕ",професионална,"Спедиция, транспортна и складова логистика",(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * КМИТ),8401101,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * IT),296,68,308
ИСКЪР,ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ,2207412,3.21,0,0,0,1677,"Автомобилна мехатроника - АЕ, НЕ",професионална,Автомобилна мехатроника,(2 * БЕЛ + 2 * МАТ) + (1 * КМИТ + 1 * ТП),5250103,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * IT + 1 * Technology),257,102,271
ИСКЪР,ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ,2207412,3.21,0,0,0,4808,"Митническа и данъчна администрация - АЕ, НЕ",професионална,Митническа и данъчна администрация,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * КМИТ),3440201,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * IT),327,,
КРАСНА ПОЛЯНА,"17 СУ ""Дамян Груев""",2208017,4.02,0,0,0,2379,Туристическа анимация - АЕ,професионална,Туристическа анимация,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ЧЕз),8120402,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Geo + 1 * English),338,91,294
КРАСНА ПОЛЯНА,"28 Средно училище ""Алеко Константинов""",2208028,3.3,0,0,0,372,"Софтуерни и хардуерни науки - АЕ интензивно, ИЕ",профилирана,Софтуерни и хардуерни науки,(2 * БЕЛ + 2 * МАТ) + (1 * М + 1 * ФА),80111,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Math + 1 * Physics),307,132,250
КРАСНА ПОЛЯНА,"28 Средно училище ""Алеко Константинов""",2208028,3.3,0,0,0,374,"Физическо възпитание и спорт - АЕ, ИЕ",профилирана,Физическо възпитание и спорт,(1 * БЕЛ + 1 * МАТ + 2 * СПО) + (1 * БЗО + 1 * ЧЕз),80161,дневна,Английски език,разширено,(1 * BELNVO + 1 * MATNVO + 2 * СПО) + (1 * Biology + 1 * English),#NAME?,,
КРАСНА ПОЛЯНА,"28 Средно училище ""Алеко Константинов""",2208028,3.3,0,0,0,4126,"Електронна търговия - АЕ интензивно, ИЕ",професионална,Електронна търговия,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),4820401,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,30,327
КРАСНА ПОЛЯНА,"123 Средно училищe ""Стефан Стамболов""",2208123,2.74,0,0,0,631,Логистика на товари и услуги,професионална,Логистика на товари и услуги,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * КМИТ),8401001,дневна,Английски език,без инт. и без разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Geo + 1 * IT),307,126,213
КРАСНА ПОЛЯНА,"123 Средно училищe ""Стефан Стамболов""",2208123,2.74,0,0,0,4004,Обществени науки,профилирана,Обществени науки,(3 * БЕЛ + 1 * МАТ) + (1 * ИЦ + 1 * ГИ),80091,дневна,Английски език,без инт. и без разширено,(3 * BELNVO + 1 * MATNVO) + (1 * History + 1 * Geo),349,80,274
КРАСНА ПОЛЯНА,"135 средно училище ""Ян Амос Коменски""",2208135,3.78,0,0,0,2783,Социална работа с деца и семейства в риск - АЕ,професионална,Социална работа с деца и семейства в риск,(2 * БЕЛ + 2 * МАТ) + (1 * БЕЛ + 1 * М),7620201,дневна,Английски език,разширено,(2 * BELNVO + 2 * MATNVO) + (1 * Bul + 1 * Math),296,169,408
КРАСНА ПОЛЯНА,Софийска гимназия по хлебни и сладкарски технологии,2208413,3.25,0,0,0,547,"Производство на хляб хлебни и сладкарски изделия - АЕ, НЕ",професионална,"Производство на хляб, хлебни и сладкарски изделия",(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * БЗО),5410102,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * Biology),327,152,315.75
КРАСНА ПОЛЯНА,Софийска гимназия по хлебни и сладкарски технологии,2208413,3.25,0,0,0,563,Декорация на сладкарски изделия - АЕ,професионална,Декорация на сладкарски изделия,(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * ИИ),5410303,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * Art),338,98,282.75
КРАСНА ПОЛЯНА,Софийска гимназия по хлебни и сладкарски технологии,2208413,3.25,0,0,0,4101,"Производство на хляб, хлебни и сладкарски изделия - АЕ, ИспанскиЕ",професионална,"Производство на хляб, хлебни и сладкарски изделия",(3 * БЕЛ + 1 * МАТ) + (1 * БЕЛ + 1 * БЗО),5410102,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * Bul + 1 * Biology),327,56,237.25
КРАСНО СЕЛО,"19 СРЕДНО УЧИЛИЩЕ ""ЕЛИН ПЕЛИН""",2209019,4.69,0,0,0,4939,"Предприемачески - НЕ интензивно, НорвЕ",профилирана,Предприемачески,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * КМИТ),80171,дневна,Немски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Geo + 1 * IT),307,,
КРАСНО СЕЛО,"19 СРЕДНО УЧИЛИЩЕ ""ЕЛИН ПЕЛИН""",2209019,4.69,0,0,0,4940,"Предприемачески - НЕ интензивно, ДатЕ",профилирана,Предприемачески,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * КМИТ),80171,дневна,Немски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Geo + 1 * IT),307,,
КРАСНО СЕЛО,"19 СРЕДНО УЧИЛИЩЕ ""ЕЛИН ПЕЛИН""",2209019,4.69,0,0,0,4941,"Предприемачески - АЕ интензивно, ШвЕ",профилирана,Предприемачески,(2 * БЕЛ + 2 * МАТ) + (1 * ГИ + 1 * КМИТ),80171,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Geo + 1 * IT),307,,
КРАСНО СЕЛО,"36 Средно училище ""Максим Горки""",2209036,4.39,0,0,0,778,"Екскурзоводско обслужване - ИтЕ интензивно, АЕ",професионална,Екскурзоводско обслужване,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ЧЕз),8120302,дневна,Италиански език,интензивно,(3 * BELNVO + 1 * MATNVO) + (1 * Geo + 1 * English),338,312,401
КРАСНО СЕЛО,"36 Средно училище ""Максим Горки""",2209036,4.39,0,0,0,784,"Природни науки - АЕ интензивно, ИтЕ",профилирана,Природни науки,(2 * БЕЛ + 2 * МАТ) + (1 * БЗО + 1 * ХООС),80131,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Biology + 1 * Chemistry),307,280.25,392.75
КРАСНО СЕЛО,"51 СРЕДНО УЧИЛИЩЕ ""ЕЛИСАВЕТА БАГРЯНА""",2209051,4.98,0,5.6,4.19,2276,"Компютърна графика - АЕ интензивно, Японски език",професионална,Компютърна графика,(2 * БЕЛ + 2 * МАТ) + (1 * ИИ + 1 * КМИТ),2130601,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Art + 1 * IT),307,436.5,448
КРАСНО СЕЛО,"51 СРЕДНО УЧИЛИЩЕ ""ЕЛИСАВЕТА БАГРЯНА""",2209051,4.98,0,5.6,4.19,2291,"Изобразително изкуство - АЕ интензивно, ИтЕ",профилирана,Изобразително изкуство,(1 * БЕЛ + 1 * МАТ + 2 * ИИ) + (1 * БЕЛ + 1 * ИИ),80141,дневна,Английски език,интензивно,(1 * BELNVO + 1 * MATNVO + 2 * Art) + (1 * Bul + 1 * Art),298,445.75,459.75
КРАСНО СЕЛО,"51 СРЕДНО УЧИЛИЩЕ ""ЕЛИСАВЕТА БАГРЯНА""",2209051,4.98,0,5.6,4.19,3998,"Компютърна анимация - АЕ интензивно, ИтЕ",професионална,Компютърна анимация,(2 * БЕЛ + 2 * МАТ) + (1 * ИИ + 1 * КМИТ),2130501,дневна,Английски език,интензивно,(2 * BELNVO + 2 * MATNVO) + (1 * Art + 1 * IT),307,441.5,462
КРАСНО СЕЛО,"132. Средно училище ""Ваня Войнова""",2209132,3.69,0,0,3.28,424,Помощник-инструктор по спортно туристическа дейност - АЕ,професионална,Спортно-туристически дейности,(3 * БЕЛ + 1 * МАТ) + (1 * ФВС + 1 * ЧЕз),8130101,дневна,Английски език,разширено,(3 * BELNVO + 1 * MATNVO) + (1 * ФВС + 1 * English),#NAME?,229.75,343.25
